author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
МИЦ;developer;https://www.cian.ru/sale/flat/271350348/;Москва;sale;flat;3;10;1;18.4;309010;5685795;;;Улица Горчакова;
А101;developer;https://www.cian.ru/sale/flat/275546436/;Москва;sale;flat;16;16;1;23.7;348347;8255830;;;Улица Скобелевская;
ID 53044740;unknown;https://www.cian.ru/sale/flat/284544645/;Москва;sale;flat;10;16;1;24.0;275000;6600000;;;Коммунарка;
Андрей Попов;realtor;https://www.cian.ru/sale/flat/284430266/;Москва;sale;flat;1;5;-1;27.0;248148;6700000;Очаково-Матвеевское;2-й Очаковский переулок;Озёрная;
ПИК;developer;https://www.cian.ru/sale/flat/282379188/;Москва;sale;flat;4;17;1;19.87;266800;5301316;;;Щербинка;
МИЦ;developer;https://www.cian.ru/sale/flat/276415799/;Москва;sale;flat;6;14;1;23.5;299025;7027104;;;Улица Горчакова;
А101;developer;https://www.cian.ru/sale/flat/273049976/;Москва;sale;flat;9;9;1;21.0;376697;7910649;;;Прокшино;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284408710/;Москва;sale;flat;1;9;-1;10.85;471070;5111111;Сокол;Зорге;Зорге;
ПИК;developer;https://www.cian.ru/sale/flat/282450456/;Москва;sale;flat;16;17;1;19.91;266300;5302033;;;Щербинка;
ПИК;developer;https://www.cian.ru/sale/flat/278975367/;Москва;sale;flat;4;17;1;19.7;305087;6010233;;;Бунинская аллея;
МИЦ;developer;https://www.cian.ru/sale/flat/271089091/;Москва;sale;flat;12;17;1;32.1;283650;9105165;;;Ольховая;
А101;developer;https://www.cian.ru/sale/flat/273053629/;Москва;sale;flat;15;15;1;20.7;413994;8569684;;;Прокшино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/271357086/;Москва;sale;flat;8;25;1;19.6;408163;8000000;Орехово-Борисово Южное;Ясеневая;;Ясеневая 14
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/277907295/;Москва;sale;flat;18;24;1;139.0;553956;77000000;Тверской;2-й Щемиловский переулок;Достоевская;Махаон
Кварта-ПИК БРОКЕР;real_estate_agent;https://www.cian.ru/sale/flat/269343361/;Москва;sale;flat;2;23;1;25.1;360557;9050000;Щукино;Берзарина;Панфиловская;Октябрьское поле
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/284843771/;Москва;sale;flat;7;9;1;27.0;214777;5799000;;;Ольховая;
Татьяна Переверзева;realtor;https://www.cian.ru/sale/flat/272457344/;Москва;sale;flat;2;4;-1;34.0;220294;7490000;Даниловский;Автозаводская;ЗИЛ;Галерея ЗИЛ
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/279726574/;Москва;sale;flat;30;85;-1;30.0;1016666;30500000;Пресненский;1-й Красногвардейский проезд;Деловой центр;МФК ОКО
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/285289876/;Москва;sale;flat;3;5;1;17.0;394117;6700000;Восточное Измайлово;Нижняя Первомайская;Первомайская;
COLDY;developer;https://www.cian.ru/sale/flat/279637240/;Москва;sale;flat;9;21;-1;24.56;370912;9109623;Нижегородский;Автомобильный проезд;Калитники;N’ice Loft
Виктор Долгорукий;realtor;https://www.cian.ru/sale/flat/284389632/;Москва;sale;flat;2;3;-1;11.6;299000;3468400;Басманный;Большая Почтовая;Электрозаводская;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/278743333/;Москва;sale;flat;3;4;-1;24.6;247560;6090000;Мещанский;Средняя Переяславская;Рижская;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/284698503/;Москва;sale;flat;2;4;1;13.1;419847;5500000;Покровское-Стрешнево;Волоколамское шоссе;Трикотажная;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281098968/;Москва;sale;flat;2;3;-1;14.2;259859;3690000;Нижегородский;шоссе Фрезер;Нижегородская;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/282406641/;Москва;sale;flat;2;4;-1;20.2;352252;7115500;Басманный;Радио;Бауманская;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/280378590/;Москва;sale;flat;2;4;-1;15.5;321935;4990000;Мещанский;Средняя Переяславская;Рижская;
Виктор Долгорукий;realtor;https://www.cian.ru/sale/flat/285038274/;Москва;sale;flat;2;3;-1;13.6;300000;4080000;Басманный;Большая Почтовая;Электрозаводская;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/281002487/;Москва;sale;flat;7;16;-1;29.7;272727;8100000;Дмитровский;Дмитровское шоссе;Селигерская;Город
ID 76626845;realtor;https://www.cian.ru/sale/flat/283908257/;Москва;sale;flat;1;5;-1;16.0;275000;4400000;Таганский;Талалихина;Пролетарская;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/283649687/;Москва;sale;flat;2;5;1;19.4;670103;13000000;Хамовники;Смоленская-Сенная площадь;Смоленская;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281479559/;Москва;sale;flat;4;4;-1;17.6;351704;6190000;Мещанский;Средняя Переяславская;Рижская;
Виктор Долгорукий;realtor;https://www.cian.ru/sale/flat/284389538/;Москва;sale;flat;1;3;-1;17.6;320000;5632000;Басманный;Большая Почтовая;Электрозаводская;
Виктор Долгорукий;realtor;https://www.cian.ru/sale/flat/284389920/;Москва;sale;flat;1;7;-1;20.6;290000;5974000;Южнопортовый;6-я Кожуховская;Кожуховская;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/282238264/;Москва;sale;flat;1;8;1;30.0;633333;19000000;Басманный;Большой Златоустинский переулок;Лубянка;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281098964/;Москва;sale;flat;2;3;-1;13.7;276642;3790000;Нижегородский;шоссе Фрезер;Нижегородская;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/284163059/;Москва;sale;flat;2;3;-1;12.6;354206;4463000;Головинский;Солнечногорский проезд;Коптево;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/283604959/;Москва;sale;flat;13;23;1;26.1;270114;7050000;;;Рассказовка;
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/283968616/;Москва;sale;flat;2;3;1;21.7;276036;5990000;Головинский;Солнечногорский проезд;Коптево;
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/284612721/;Москва;sale;flat;1;9;-1;19.33;413864;7999999;Сокол;Зорге;Зорге;
ID 87260905;official_representative;https://www.cian.ru/sale/flat/284459091/;Москва;sale;flat;2;22;1;20.1;485771;9764000;Пресненский;Сергея Макеева;Выставочная;
ПИК;developer;https://www.cian.ru/sale/flat/284914081/;Москва;sale;flat;3;21;1;23.2;373900;8674480;Головинский;Кронштадтский бульвар;Водный стадион;Кронштадтский 9
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283546104/;Москва;sale;flat;4;6;-1;15.9;289295;4599806;Вешняки;аллея Первой Маевки;Рязанский проспект;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284649242/;Москва;sale;flat;1;4;-1;21.1;323720;6830500;Басманный;Радио;Бауманская;
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/280166140/;Москва;sale;flat;3;24;1;30.0;400000;12000000;Щукино;Берзарина;Октябрьское поле;Октябрьское поле
ID 67447813;realtor;https://www.cian.ru/sale/flat/282518307/;Москва;sale;flat;15;15;1;30.6;232026;7100000;;;Прокшино;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/267911694/;Москва;sale;flat;6;7;1;24.71;238769;5900000;;;Бульвар Дмитрия Донского;
Ташир;developer;https://www.cian.ru/sale/flat/264100156/;Москва;sale;flat;19;32;1;44.2;399200;17644640;Черемушки;Херсонская;Калужская;ONYX Deluxe
Ташир;developer;https://www.cian.ru/sale/flat/264100191/;Москва;sale;flat;22;32;1;43.8;401600;17590080;Черемушки;Херсонская;Калужская;ONYX Deluxe
Бифрост;real_estate_agent;https://www.cian.ru/sale/flat/284737954/;Москва;sale;flat;4;5;-1;19.0;235000;4465000;Измайлово;Верхняя Первомайская;Первомайская;
ID 21767043;unknown;https://www.cian.ru/sale/flat/284678874/;Москва;sale;flat;14;32;1;19.7;380710;7500000;Западное Дегунино;Ижорская;Ховрино;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/282781744/;Москва;sale;flat;4;4;-1;20.5;350731;7190000;Мещанский;Средняя Переяславская;Рижская;
ПИК;developer;https://www.cian.ru/sale/flat/270787853/;Москва;sale;flat;33;33;1;20.11;385800;7758438;Дмитровский;;Яхромская;Дмитровский Парк ЖК
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283254232/;Москва;sale;flat;4;4;-1;19.2;353645;6790000;Мещанский;Средняя Переяславская;Рижская;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/282781736/;Москва;sale;flat;4;4;-1;18.3;365573;6690000;Мещанский;Средняя Переяславская;Рижская;
Forma;developer;https://www.cian.ru/sale/flat/272864214/;Москва;sale;flat;7;20;1;27.73;475875;13196041;Даниловский;Автозаводская;Тульская;FORST
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/284412316/;Москва;sale;flat;2;4;-1;25.6;287500;7360000;Басманный;Центросоюзный переулок;Бауманская;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/284696065/;Москва;sale;flat;2;3;-1;15.6;346153;5400000;Соколиная гора;Вольная;Семёновская;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/279506013/;Москва;sale;flat;4;5;-1;11.8;466101;5500000;Черемушки;Херсонская;Зюзино;
МИЭЛЬ;real_estate_agent;https://www.cian.ru/sale/flat/285049543/;Москва;sale;flat;4;5;-1;36.4;192307;7000000;Выхино-Жулебино;Генерала Кузнецова;Жулебино;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/271118329/;Москва;sale;flat;10;10;-1;27.1;350000;9485000;Проспект Вернадского;проспект Вернадского;Проспект Вернадского;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/283669319/;Москва;sale;flat;2;5;1;11.6;390000;4524000;Хорошевский;Хорошевское шоссе;Беговая;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/282937879/;Москва;sale;flat;2;5;-1;19.2;318250;6110400;Хорошевский;Хорошевское шоссе;Беговая;
ID 18224445;unknown;https://www.cian.ru/sale/flat/272557400/;Москва;sale;flat;1;2;-1;25.0;900000;22500000;Тверской;Большая Дмитровка;Охотный ряд;
