author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
ПИК;developer;https://www.cian.ru/sale/flat/275623302/;Москва;sale;flat;13;33;1;34.26;284000;9729840;Нижегородский;к3.2;Нижегородская;Перовское 2 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/275804245/;Москва;sale;flat;22;28;1;42.3;266100;11256030;Гольяново;;Черкизовская;Амурский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/275804618/;Москва;sale;flat;9;28;1;47.5;247400;11751500;Гольяново;;Черкизовская;Амурский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/277771126/;Москва;sale;flat;37;38;1;42.5;317300;13485250;Южнопортовый;;Волгоградский проспект;Первый Дубровский ЖК
ПИК;developer;https://www.cian.ru/sale/flat/275804412/;Москва;sale;flat;27;33;1;36.1;290000;10469000;Гольяново;;Черкизовская;Амурский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/277324303/;Москва;sale;flat;32;32;1;35.1;249200;8746920;Северное Медведково;к1.3;Медведково;Полар ЖК
ПИК;developer;https://www.cian.ru/sale/flat/275290732/;Москва;sale;flat;13;23;1;31.9;296600;9461540;Текстильщики;Юго-Восточный ао;Угрешская;Волжский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/277021118/;Москва;sale;flat;2;32;1;35.1;255200;8957520;Северное Медведково;к1.1;Медведково;Полар ЖК
ПИК;developer;https://www.cian.ru/sale/flat/270792453/;Москва;sale;flat;2;33;1;43.3;349600;15137680;Кунцево;Академика Павлова;Крылатское;Академика Павлова
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/271588873/;Москва;sale;flat;19;21;1;37.6;254039;9551885;;;Рассказовка;
ПИК;developer;https://www.cian.ru/sale/flat/275804139/;Москва;sale;flat;32;33;1;34.0;279600;9506400;Гольяново;;Черкизовская;Амурский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/275805626/;Москва;sale;flat;17;33;1;32.3;286800;9263640;Гольяново;;Черкизовская;Амурский парк ЖК
Минские холмы;developer;https://www.cian.ru/sale/flat/277404774/;Москва;sale;flat;46;52;1;54.9;421671;23149748;Раменки;проспект Генерала Дорохова;Минская;Will Towers
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/271588931/;Москва;sale;flat;20;21;1;43.7;237379;10373476;;;Рассказовка;
Intermark Real Estate - ранее Savills - городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/281764499/;Москва;sale;flat;5;5;1;20.3;753694;15300000;Арбат;Большая Молчановка;Смоленская;
ID 1366702;realtor;https://www.cian.ru/sale/flat/284602551/;Москва;sale;flat;4;16;1;39.0;335897;13100000;Тропарево-Никулино;26 Бакинских Комиссаров;Юго-Западная;
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://www.cian.ru/sale/flat/284600051/;Москва;sale;flat;14;17;1;39.0;294871;11500000;Зюзино;Балаклавский проспект;Чертановская;
Estes;real_estate_agent;https://www.cian.ru/sale/flat/284764229/;Москва;sale;flat;56;81;1;50.0;700000;35000000;Пресненский;1-й Красногвардейский проезд;;NEVA TOWERS
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/282397495/;Москва;sale;flat;9;48;1;42.2;438388;18500000;Хорошево-Мневники;Народного Ополчения;Народное Ополчение;Wellton Towers
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/281699168/;Москва;sale;flat;10;14;1;26.86;619136;16630000;Раменки;;Минская;Вест Гарден ЖК
MR Group;developer;https://www.cian.ru/sale/flat/281257858/;Москва;sale;flat;16;41;1;52.8;649505;34293878;Раменки;1-й Сетуньский проезд;Лужники;Hide
Ключи;real_estate_agent;https://www.cian.ru/sale/flat/285095622/;Москва;sale;flat;17;17;1;39.0;320512;12500000;Бескудниковский;Бескудниковский бульвар;Селигерская;
COLDY;developer;https://www.cian.ru/sale/flat/283248803/;Москва;sale;flat;3;16;1;42.94;301382;12941386;Нижегородский;Автомобильный проезд;Калитники;N’ice Loft
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/262988722/;Москва;sale;flat;2;25;1;49.2;196546;9670079;;;Филатов Луг;
А101;developer;https://www.cian.ru/sale/flat/274078443/;Москва;sale;flat;8;30;1;33.3;285584;9509959;Южное Бутово;к2.4;Бунинская аллея;Южные Сады ЖК
Абсолют Недвижимость;representative_developer;https://www.cian.ru/sale/flat/251837504/;Москва;sale;flat;17;23;1;33.4;293328;9797176;Некрасовка;;Некрасовка;Квартал Некрасовка ЖК
ПИК;developer;https://www.cian.ru/sale/flat/275804384/;Москва;sale;flat;32;33;1;42.3;272800;11539440;Гольяново;;Черкизовская;Амурский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/274078091/;Москва;sale;flat;21;33;1;32.3;260500;8414150;Метрогородок;к1/4;Бульвар Рокоссовского;Открытый Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/272230712/;Москва;sale;flat;31;33;1;39.54;292400;11561496;Дмитровский;;Яхромская;Дмитровский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/274345640/;Москва;sale;flat;16;32;1;35.1;252700;8869770;Северное Медведково;к1.3;Медведково;Полар ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/271829701/;Москва;sale;flat;18;20;1;48.5;199346;9668296;;;Рассказовка;
ПИК;developer;https://www.cian.ru/sale/flat/276937826/;Москва;sale;flat;10;25;1;34.1;230591;7863187;Люблино;;Депо;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/275805960/;Москва;sale;flat;19;28;1;33.9;272400;9234360;Гольяново;;Черкизовская;Амурский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/274723179/;Москва;sale;flat;19;32;1;35.1;252500;8862750;Северное Медведково;к1.3;Медведково;Полар ЖК
ПИК;developer;https://www.cian.ru/sale/flat/274205506/;Москва;sale;flat;24;33;1;32.7;254111;8309462;Западное Дегунино;Северный ао;Лианозово;Бусиновский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/270794723/;Москва;sale;flat;26;26;1;41.4;379871;15726700;Лефортово;Красноказарменная;Лефортово;Красноказарменная 15
ПИК;developer;https://www.cian.ru/sale/flat/274523243/;Москва;sale;flat;17;32;1;40.8;242900;9910320;Северное Медведково;к1.3;Медведково;Полар ЖК
ПИК;developer;https://www.cian.ru/sale/flat/276513566/;Москва;sale;flat;20;33;1;36.1;289100;10436510;Гольяново;;Черкизовская;Амурский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/279627301/;Москва;sale;flat;13;33;1;34.1;264600;9022860;Царицыно;к1.1;Кантемировская;Кавказский Бульвар 51 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/276334263/;Москва;sale;flat;15;16;1;32.3;235007;7590758;Люблино;;Депо;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/273265336/;Москва;sale;flat;27;33;1;36.1;351800;12699980;Головинский;Кронштадтский бульвар;Водный стадион;Кронштадтский 14
ПИК;developer;https://www.cian.ru/sale/flat/270789627/;Москва;sale;flat;21;22;1;37.54;348575;13085543;Останкинский;;Отрадное;Грин Парк ЖК
Кварта-ПИК БРОКЕР;real_estate_agent;https://www.cian.ru/sale/flat/264448135/;Москва;sale;flat;3;25;1;37.9;314997;11938410;Строгино;Твардовского;Строгино;Лазурный блюз-2
ПИК;developer;https://www.cian.ru/sale/flat/284814251/;Москва;sale;flat;3;33;1;32.3;244300;7890890;Царицыно;Кавказский бульвар;Кантемировская;Кавказский бульвар 51
ФСК;developer;https://www.cian.ru/sale/flat/261490330/;Москва;sale;flat;2;13;1;36.6;295145;10802325;Покровское-Стрешнево;Северо-Западный ао;Спартак;Движение Тушино ЖК
ZIP Realty;real_estate_agent;https://www.cian.ru/sale/flat/285081444/;Москва;sale;flat;2;2;1;27.0;295000;7965000;Преображенское;Электрозаводская;Преображенская площадь;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/285228084/;Москва;sale;flat;9;9;1;32.5;292307;9500000;Теплый Стан;Профсоюзная;Теплый Стан;
Capital Group;developer;https://www.cian.ru/sale/flat/273055030/;Москва;sale;flat;22;24;1;82.8;526724;43612756;Хорошевский;Авиаконструктора Сухого;ЦСКА;ЛИЦА
ПИК;developer;https://www.cian.ru/sale/flat/270792015/;Москва;sale;flat;2;33;1;36.4;395900;14410760;Кунцево;Академика Павлова;Крылатское;Академика Павлова
ПИК;developer;https://www.cian.ru/sale/flat/277324292/;Москва;sale;flat;28;32;1;35.1;247200;8676720;Северное Медведково;к1.3;Медведково;Полар ЖК
Э.К. Девелопмент;developer;https://www.cian.ru/sale/flat/276310819/;Москва;sale;flat;12;26;1;38.5;279800;10772300;Чертаново Южное;;Лесопарковая;Зеленая Вертикаль ЖК
Сити-XXI век;developer;https://www.cian.ru/sale/flat/279205782/;Москва;sale;flat;10;15;1;35.8;454673;16277298;Останкинский;проспект Мира;Алексеевская;Hill8
Новая Жизнь;developer;https://www.cian.ru/sale/flat/270993129/;Москва;sale;flat;15;24;1;18.77;346500;6503805;Соколиная гора;Окружной проезд;Измайлово;Апартаменты Измайловский парк
ПИК;developer;https://www.cian.ru/sale/flat/273769743/;Москва;sale;flat;16;16;1;39.77;305300;12141781;Дмитровский;;Яхромская;Дмитровский Парк ЖК
СМУ-6 Инвестиции;developer;https://www.cian.ru/sale/flat/273638409/;Москва;sale;flat;4;8;1;34.56;231410;7997539;Бибирево;Корнейчука;Медведково;Clementine
ПИК;developer;https://www.cian.ru/sale/flat/277323852/;Москва;sale;flat;2;33;1;32.3;286100;9241030;Гольяново;;Черкизовская;Амурский парк ЖК
А101;developer;https://www.cian.ru/sale/flat/273873611/;Москва;sale;flat;3;30;1;36.1;257829;9307627;Южное Бутово;к2.3;Бунинская аллея;Южные Сады ЖК
ПИК;developer;https://www.cian.ru/sale/flat/276099771/;Москва;sale;flat;20;33;1;37.1;284800;10566080;Рязанский;Михайлова;Окская;Михайловский парк
ПИК;developer;https://www.cian.ru/sale/flat/275738886/;Москва;sale;flat;14;15;1;35.7;312000;11138400;Южное Медведково;;Медведково;Полярная 25 ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/271829663/;Москва;sale;flat;14;20;1;36.9;226789;8368523;;;Рассказовка;
Абсолют Недвижимость;representative_developer;https://www.cian.ru/sale/flat/252166871/;Москва;sale;flat;22;23;1;34.4;290941;10008377;Некрасовка;;Некрасовка;Квартал Некрасовка ЖК
ПИК;developer;https://www.cian.ru/sale/flat/284814215/;Москва;sale;flat;4;33;1;42.2;219699;9271340;Царицыно;Кавказский бульвар;Кантемировская;Кавказский бульвар 51
ПИК;developer;https://www.cian.ru/sale/flat/274344676/;Москва;sale;flat;24;26;1;39.3;393695;15472252;Лефортово;Красноказарменная;Лефортово;Красноказарменная 15
